Start Time,End Time,Text,Date
00:03:26.805,00:03:28.674,<i> make a difference?</i>,2018-12-26
00:03:28.707,00:03:32.411,"<i> Well, first, let's look  at the control participants.</i>",2018-12-26
00:03:32.444,00:03:34.847,"[woman] Well, thank you so much for being here.",2018-12-26
00:03:34.880,00:03:36.349,"Now, I cannot emphasize this enough.",2018-12-26
00:03:36.382,00:03:38.484,There are no right or wrong answers.,2018-12-26
00:03:38.517,00:03:41.454,This is just about your gut-level reactions.,2018-12-26
00:03:41.487,00:03:44.457,"All right, let's begin.",2018-12-26
00:03:44.490,00:03:46.993,After raising millions of dollars in grant money,2018-12-26
00:03:47.026,00:03:49.428,"to fund education for needy children,",2018-12-26
00:03:49.461,00:03:51.764,a fundraising manager unhappy with this life,2018-12-26
00:03:51.797,00:03:53.332,fled with all the money,2018-12-26
00:03:53.365,00:03:55.768,"and was arrested months later in Tasmania,",2018-12-26
00:03:55.801,00:03:57.937,where he was living under a different name.,2018-12-26
00:03:57.970,00:04:01.440,"So, 1, least punishment: three months in prison;",2018-12-26
00:04:01.473,00:04:04.610,7 is most severe: ten years in prison.,2018-12-26
00:04:04.643,00:04:06.012,Please answer now.,2018-12-26
00:04:09.882,00:04:15.788,This is one that I think does have worldviews on both sides.,2018-12-26
00:04:17.556,00:04:19.358,[Michael] <i> That is a lot of 7s.</i>,2018-12-26
00:04:19.391,00:04:22.328,"<i> If our control group is  already maxing out like that,</i>",2018-12-26
00:04:22.361,00:04:24.597,"<i> well, then our scale  has no room in that direction</i>",2018-12-26
00:04:24.630,00:04:27.033,<i> to show any effect  of mortality salience.</i>,2018-12-26
00:04:27.066,00:04:30.336,"<i> Discovering issues like this, learning how to better isolate</i>",2018-12-26
00:04:30.369,00:04:32.071,"<i> mortality salience's effect,</i>",2018-12-26
00:04:32.104,00:04:34.373,<i> is exactly what a pilot test  is for.</i>,2018-12-26
00:04:34.406,00:04:37.743,"Hey, personal differences, huh?",2018-12-26
00:04:37.776,00:04:40.313,[woman] An imposter with no medical training,2018-12-26
00:04:40.346,00:04:42.648,posed as a surgeon and bungled a minor operation,2018-12-26
00:04:42.681,00:04:44.450,to remove a child's tonsils.,2018-12-26
00:04:44.483,00:04:47.520,The patient recovered fully after additional treatment.,2018-12-26
00:04:47.553,00:04:51.390,"1 is six months on probation, 7 is ten years in prison.",2018-12-26
00:04:51.423,00:04:53.326,[Sheldon] Okay.,2018-12-26
00:04:53.359,00:04:56.696,"If you are taking on the persona of a doctor,",2018-12-26
00:04:56.729,00:04:58.798,we would expect good behavior.,2018-12-26
00:05:02.968,00:05:04.704,[woman] The surgeon botched the operation,2018-12-26
00:05:04.737,00:05:06.839,"and was found to be under the influence of narcotics,",2018-12-26
00:05:06.872,00:05:08.874,causing her to have permanent hoarseness,2018-12-26
00:05:08.907,00:05:10.443,and ruining her career.,2018-12-26
00:05:14.713,00:05:16.716,A 16-year-old girl who had just received her license,2018-12-26
00:05:16.749,00:05:18.084,"drove through a red light,",2018-12-26
00:05:18.117,00:05:19.785,hitting another car that was being driven,2018-12-26
00:05:19.818,00:05:21.387,by a talented pianist.,2018-12-26
00:05:25.724,00:05:27.760,A couple was taking their two children to the playground,2018-12-26
00:05:27.793,00:05:29.895,when they saw a woman sunbathing nude.,2018-12-26
00:05:29.928,00:05:32.398,Look at that. There could be a gender gap.,2018-12-26
00:05:32.431,00:05:34.834,We're also learning a lot about the worldviews people have.,2018-12-26
00:05:34.867,00:05:36.536,"[Jeff] Yeah, absolutely.",2018-12-26
00:05:40.873,00:05:43.008,An anti-government protester was arrested,2018-12-26
00:05:43.041,00:05:45.544,for spray-painting profanities at the Lincoln Memorial,2018-12-26
00:05:45.577,00:05:46.912,"in Washington, D.C.",2018-12-26
00:05:46.945,00:05:48.748,1: 40 hours...,2018-12-26
00:05:48.781,00:05:50.816,"Wow, she went 1 right away.",2018-12-26
00:05:50.849,00:05:53.586,She's not a fan of authority and rules.,2018-12-26
00:05:53.619,00:05:54.754,[Sheldon] Yeah.,2018-12-26
00:05:58.957,00:06:01.460,"Okay, thank you so much for your time.",2018-12-26
00:06:01.493,00:06:02.661,We really appreciate it.,2018-12-26
00:06:02.694,00:06:04.563,"All right, so here's the results",2018-12-26
00:06:04.596,00:06:06.665,in a mathematical analysis.,2018-12-26
00:06:06.698,00:06:08.768,These are averages per question.,2018-12-26
00:06:08.801,00:06:11.670,These are the averages and medians per participant.,2018-12-26
00:06:11.703,00:06:14.473,[Jeff] The 4s are great. The 3's great.,2018-12-26
00:06:14.506,00:06:17.143,"But this is ground for optimism, at least.",2018-12-26
00:06:17.176,00:06:19.111,"[Michael]<i> 7 was the max  sentencing value,</i>",2018-12-26
00:06:19.144,00:06:23.682,<i> and our control group  gave an average of 4.5.</i>,2018-12-26
00:06:23.715,00:06:25.918,I'm really happy with that as a control group.,2018-12-26
00:06:25.951,00:06:27.420,Absolutely.,2018-12-26
00:06:27.453,00:06:29.555,"<i> Now, our experimental groups.</i>",2018-12-26
00:06:29.588,00:06:32.091,"<i> Remember, they will be seeing  posters that remind them</i>",2018-12-26
00:06:32.124,00:06:33.926,"<i> of their own mortality,</i>",2018-12-26
00:06:33.959,00:06:35.995,<i> and will be asked  different questions</i>,2018-12-26
00:06:36.028,00:06:37.196,<i> in their questionnaire.</i>,2018-12-26
00:06:37.229,00:06:38.664,<i> For example...</i>,2018-12-26
00:06:50.709,00:06:53.979,<i> The point is to prime  their mortality salience.</i>,2018-12-26
00:06:54.012,00:06:55.981,<i> Let's see if this group  is more punitive</i>,2018-12-26
00:06:56.014,00:06:59.618,<i> towards worldview  violations.</i>,2018-12-26
00:06:59.651,00:07:01.821,After raising millions of dollars,2018-12-26
00:07:01.854,00:07:03.923,"to fund education for needy children,",2018-12-26
00:07:03.956,00:07:06.692,a fundraising manager fled with all the money,2018-12-26
00:07:06.725,00:07:08.961,and was arrested months later in Tasmania.,2018-12-26
00:07:08.994,00:07:11.030,1: three months in prison;,2018-12-26
00:07:11.063,00:07:13.132,7: ten years in prison.,2018-12-26
00:07:13.165,00:07:14.534,Please answer now.,2018-12-26
00:07:17.569,00:07:19.839,"Okay, he's thinking about it.",2018-12-26
00:07:19.872,00:07:21.574,Please hold up your answers.,2018-12-26
00:07:23.208,00:07:24.977,All right. Thank you so much.,2018-12-26
00:07:25.010,00:07:26.612,"Ah, okay.",2018-12-26
00:07:31.183,00:07:33.018,[woman] An imposter with no medical training,2018-12-26
00:07:33.051,00:07:35.754,posed as a surgeon and bungled a minor operation,2018-12-26
00:07:35.787,00:07:37.022,to remove a child's tonsils.,2018-12-26
00:07:37.055,00:07:39.859,1: six months on probation;,2018-12-26
00:07:39.892,00:07:42.495,7: ten years in prison.,2018-12-26
00:07:45.597,00:07:48.067,-They are thinking a lot more. -Yeah.,2018-12-26
00:07:55.974,00:07:59.078,-[Sheldon] Wow. -[Michael] A 10.,2018-12-26
00:07:59.111,00:08:01.280,I'm pretty sure she knows that 7 is the highest.,2018-12-26
00:08:01.313,00:08:03.148,[Jeff] We'll call it a 7.,2018-12-26
00:08:03.181,00:08:05.217,"It's funny to see when people feel bold enough,",2018-12-26
00:08:05.250,00:08:07.620,even though I'm breaking the bounds,2018-12-26
00:08:07.653,00:08:09.489,and the rules of the task.,2018-12-26
00:08:13.792,00:08:15.561,An anti-government protester was arrested,2018-12-26
00:08:15.594,00:08:18.097,for spray-painting profanities at the Lincoln Memorial,2018-12-26
00:08:18.130,00:08:19.799,"in Washington, D.C.",2018-12-26
00:08:22.634,00:08:25.137,[Sheldon] I really do appreciate the way,2018-12-26
00:08:25.170,00:08:28.707,they clearly seem to be taking a bit more time,2018-12-26
00:08:28.740,00:08:30.610,-to deliberate. -Yeah.,2018-12-26
00:08:40.686,00:08:42.121,"Okay, they can put the papers down,",2018-12-26
00:08:42.154,00:08:43.956,and tell them that we will be in shortly.,2018-12-26
00:08:43.989,00:08:45.624,"[woman] Okay, thank you so much.",2018-12-26
00:08:45.657,00:08:47.726,We've finished with this part of the study.,2018-12-26
00:08:47.759,00:08:49.562,"So if you won't mind hanging out for a moment,",2018-12-26
00:08:49.595,00:08:51.230,and our researchers will be in here in a moment,2018-12-26
00:08:51.263,00:08:53.265,to ask you a couple questions.,2018-12-26
00:08:53.298,00:08:56.035,[Michael]<i> Let's find out  if the reminders of mortality</i>,2018-12-26
00:08:56.068,00:08:58.804,<i> we showed our experimental  group were salient enough.</i>,2018-12-26
00:08:58.837,00:09:00.172,[Jeff] Let me ask you about one thing.,2018-12-26
00:09:00.205,00:09:01.707,"Out in the waiting room,",2018-12-26
00:09:01.740,00:09:04.176,did you all notice the posters at all?,2018-12-26
00:09:04.209,00:09:06.679,"[woman] Yes, they are all death-related.",2018-12-26
00:09:06.712,00:09:07.847,Okay. All right.,2018-12-26
00:09:11.383,00:09:12.885,Yeah.,2018-12-26
00:09:14.920,00:09:16.088,-That's right. -[all laugh],2018-12-26
00:09:16.121,00:09:18.591,So we are looking into,2018-12-26
00:09:18.624,00:09:21.660,something that's called Terror Management Theory.,2018-12-26
00:09:21.693,00:09:25.331,And it's the idea that your own awareness of your mortality,2018-12-26
00:09:25.364,00:09:29.802,can affect the behaviors that you exhibit.,2018-12-26
00:09:29.835,00:09:31.804,That we all manage the terror that we feel,2018-12-26
00:09:31.837,00:09:36.175,"knowing that we are mortal, by behaving in certain ways,",2018-12-26
00:09:36.208,00:09:38.143,especially in ways that reinforce our own worldviews.,2018-12-26
00:09:38.176,00:09:41.180,Because we could kind of live on through the societies,2018-12-26
00:09:41.213,00:09:43.382,and cultures and identities that we have today.,2018-12-26
00:09:43.415,00:09:45.651,[Jeff] Did any of you feel like you were still thinking,2018-12-26
00:09:45.684,00:09:48.787,a little bit about death when you came in here?,2018-12-26
00:09:48.820,00:09:52.024,I was definitely going after people who transgressed,2018-12-26
00:09:52.057,00:09:53.926,"against my worldview, to use your term.",2018-12-26
00:09:53.959,00:09:57.162,"-Yes, I noticed that. -I was definitely doing that.",2018-12-26
00:09:57.195,00:09:58.931,[Michael] So this was incredibly helpful.,2018-12-26
00:09:58.964,00:10:00.699,-[Jeff] Yeah. -[Michael] Thank you very much.,2018-12-26
00:10:00.732,00:10:03.002,[Jeff] Thanks so much. I appreciate.,2018-12-26
00:10:03.035,00:10:05.771,[Michael] <i>It looks like our experimental  stimuli were successful.</i>,2018-12-26
00:10:05.804,00:10:07.706,"<i> They were salient, but didn't  cause the participants</i>",2018-12-26
00:10:07.739,00:10:09.742,<i> to think they were related  to the study.</i>,2018-12-26
00:10:09.775,00:10:14.713,The control participants averaged about 4.5.,2018-12-26
00:10:14.746,00:10:18.283,"The experimental participants were close to 4.7,",2018-12-26
00:10:18.316,00:10:20.185,if we round up.,2018-12-26
00:10:20.218,00:10:24.023,So there's a slight tendency for the experimental people,2018-12-26
00:10:24.056,00:10:27.893,to be leaning in the direction that we predicted.,2018-12-26
00:10:27.926,00:10:29.194,But we're talking about,2018-12-26
00:10:29.227,00:10:31.864,relatively inconsequential differences.,2018-12-26
00:10:31.897,00:10:33.999,That's right. It just makes me hungry to run more people.,2018-12-26
00:10:34.032,00:10:35.334,"And with the number that we had,",2018-12-26
00:10:35.367,00:10:37.836,that's statistically insignificant.,2018-12-26
00:10:37.869,00:10:40.773,Do you think that we did see any effects,2018-12-26
00:10:40.806,00:10:42.908,of mortality salience today?,2018-12-26
00:10:42.941,00:10:45.177,[Jeff] I feel like the mortality salient groups,2018-12-26
00:10:45.210,00:10:47.079,tended to think a little longer before responding.,2018-12-26
00:10:47.112,00:10:48.313,"Yeah, me too.",2018-12-26
00:10:48.346,00:10:50.015,[Jeff] And they seemed more thoughtful.,2018-12-26
00:10:50.048,00:10:51.950,"-They were really-- -They put more effort into it,",2018-12-26
00:10:51.983,00:10:53.752,into trying to do the right thing.,2018-12-26
00:10:53.785,00:10:56.155,The difference was dramatic enough that we picked up on it.,2018-12-26
00:10:56.188,00:10:58.757,-Absolutely. <i> -Although our stimuli</i>,2018-12-26
00:10:58.790,00:11:00.893,"<i> might need to go through  more passes and more vetting,</i>",2018-12-26
00:11:00.926,00:11:02.261,<i> we did find  an interesting difference</i>,2018-12-26
00:11:02.294,00:11:03.462,<i> in the time it took</i>,2018-12-26
00:11:03.495,00:11:05.330,<i> for our groups to respond.</i>,2018-12-26
00:11:05.363,00:11:07.266,<i> Our control group took  an average</i>,2018-12-26
00:11:07.299,00:11:10.469,"<i> of 4 minutes and 46 seconds to decide on their punishments,</i>",2018-12-26
00:11:10.502,00:11:12.171,<i> but our experimental group</i>,2018-12-26
00:11:12.204,00:11:15.441,"<i> took an average  of 7 minutes, 18 seconds.</i>",2018-12-26
00:11:15.474,00:11:19.178,"In a sense, that really is the prediction.",2018-12-26
00:11:19.211,00:11:20.779,"The right thing by their own worldview,",2018-12-26
00:11:20.812,00:11:22.481,"but by the same token, when we think about death,",2018-12-26
00:11:22.514,00:11:24.083,we want to do what's right.,2018-12-26
00:11:24.116,00:11:26.351,"And if we're acting like jurors,",2018-12-26
00:11:26.384,00:11:28.320,we want to make the right decisions.,2018-12-26
00:11:28.353,00:11:30.255,"As we very much learned today,",2018-12-26
00:11:30.288,00:11:33.992,the goal isn't to prove one thing one way or the other.,2018-12-26
00:11:34.025,00:11:35.861,It's just to reduce uncertainty...,2018-12-26
00:11:35.894,00:11:38.163,-That's correct. -...in the most careful way.,2018-12-26
00:11:38.196,00:11:42.301,Absolutely. To know a little bit more today than yesterday.,2018-12-26
00:11:42.334,00:11:43.869,[Jeff] Yeah.,2018-12-26
00:11:46.805,00:11:48.140,[Michael] Our pilot test shows,2018-12-26
00:11:48.173,00:11:49.975,that there's still a lot to discover,2018-12-26
00:11:50.008,00:11:51.376,about terror management,2018-12-26
00:11:51.409,00:11:53.278,and many promising ways to do it.,2018-12-26
00:11:53.311,00:11:56.315,I'm particularly intrigued by our observation,2018-12-26
00:11:56.348,00:11:58.984,that for all the closed-mindedness,2018-12-26
00:11:59.017,00:12:01.086,"mortality salience appears to cause,",2018-12-26
00:12:01.119,00:12:03.122,it also lead to what looked like,2018-12-26
00:12:03.155,00:12:06.225,increased consideration and thought.,2018-12-26
00:12:06.258,00:12:08.894,I'd love to see more research on that idea.,2018-12-26
00:12:08.927,00:12:11.063,But the point is this:,2018-12-26
00:12:11.096,00:12:15.200,"if death's effects aren't all entirely bad,",2018-12-26
00:12:15.233,00:12:17.369,"what if, instead of,",2018-12-26
00:12:17.402,00:12:19.938,or at least at the same time,2018-12-26
00:12:19.971,00:12:22.808,"that we hope for the abolition of natural death,",2018-12-26
00:12:22.841,00:12:26.912,we also find a way to accept it?,2018-12-26
00:12:26.945,00:12:30.983,"Now, obviously I don't want to die, at least not soon.",2018-12-26
00:12:31.016,00:12:33.852,But accepting the inevitability of my own death,2018-12-26
00:12:33.885,00:12:38.791,and being less afraid of it feels powerful and honest.,2018-12-26
00:12:38.824,00:12:40.993,I'd like to learn what that looks like.,2018-12-26
00:12:41.026,00:12:43.763,And I have a friend who can help.,2018-12-26
00:12:48.433,00:12:50.536,"<i> I'm paying a visit  to Caitlin Doughty,</i>",2018-12-26
00:12:50.569,00:12:54.406,"<i> a mortician, author, and death positivity activist,</i>",2018-12-26
00:12:54.439,00:12:56.875,<i> who has made an entire career  out of discussing</i>,2018-12-26
00:12:56.908,00:13:01.046,<i> the aspects of death that  most of us prefer to ignore.</i>,2018-12-26
00:13:01.079,00:13:05.417,"What do you say to someone who comes to you and says,",2018-12-26
00:13:05.450,00:13:08.520,"""I think death is terrifying. It's...",2018-12-26
00:13:08.553,00:13:11.056,"""so scary and sad",2018-12-26
00:13:11.089,00:13:13.992,"that I'm just here now""?",2018-12-26
00:13:14.025,00:13:15.861,"Is this person dying, or is this person...?",2018-12-26
00:13:15.894,00:13:17.830,This person is me in front of you right now.,2018-12-26
00:13:17.863,00:13:19.298,"This person is you. Okay, so...",2018-12-26
00:13:19.331,00:13:21.166,I would tell you a couple things.,2018-12-26
00:13:21.199,00:13:26.071,"First, you're dealing with the primal existential quandary",2018-12-26
00:13:26.104,00:13:27.339,of human existence.,2018-12-26
00:13:27.372,00:13:30.075,"-Yes. -And you are one of, you know,",2018-12-26
00:13:30.108,00:13:32.978,the many billions of people who have felt this.,2018-12-26
00:13:33.011,00:13:35.280,So you're not alone in feeling this way.,2018-12-26
00:13:35.313,00:13:37.516,"So we go through life-- We reach a certain age,",2018-12-26
00:13:37.549,00:13:40.052,and we begin to understand,2018-12-26
00:13:40.085,00:13:44.189,that someday ourselves and everyone we love will die.,2018-12-26
00:13:44.222,00:13:47.926,"And that's powerful, painful knowledge.",2018-12-26
00:13:47.959,00:13:50.028,"And I think from that moment,",2018-12-26
00:13:50.061,00:13:52.998,We have to start developing defense mechanisms,2018-12-26
00:13:53.031,00:13:56.368,to handle that and to integrate that into our lives.,2018-12-26
00:13:56.401,00:13:58.303,"So, what are those defense mechanisms?",2018-12-26
00:13:58.336,00:14:02.407,"I think that the more obvious ones would be having a child,",2018-12-26
00:14:02.440,00:14:04.943,"writing a book, making a TV show,",2018-12-26
00:14:04.976,00:14:06.945,creating a legacy of some kind.,2018-12-26
00:14:06.978,00:14:09.581,"But there's also a more insidious version,",2018-12-26
00:14:09.614,00:14:11.483,which is war.,2018-12-26
00:14:11.516,00:14:13.185,Taking other countries.,2018-12-26
00:14:13.218,00:14:16.521,Being rich and being okay with other people being poor.,2018-12-26
00:14:16.554,00:14:18.257,I think those are all signs of death denial.,2018-12-26
00:14:18.290,00:14:19.625,"They're all saying,",2018-12-26
00:14:19.658,00:14:21.526,"""But I'm okay, because I have this money,",2018-12-26
00:14:21.559,00:14:25.464,"""or I have this power, or I have these kind of dark impulses",2018-12-26
00:14:25.497,00:14:30.469,"that allow me to say, at least I can outrun death in that way.""",2018-12-26
00:14:30.502,00:14:32.137,"And, of course, that's not true.",2018-12-26
00:14:32.170,00:14:33.572,No one can outrun death.,2018-12-26
00:14:33.605,00:14:36.441,But you can trick yourself into believing that.,2018-12-26
00:14:36.474,00:14:38.043,So how would you characterize,2018-12-26
00:14:38.076,00:14:40.979,the Western relationship to death?,2018-12-26
00:14:41.012,00:14:43.949,Take America 150 years ago.,2018-12-26
00:14:43.982,00:14:47.286,"If you were my husband and you died,",2018-12-26
00:14:47.319,00:14:49.421,I would be entirely in charge of you.,2018-12-26
00:14:49.454,00:14:51.089,I would wash your body.,2018-12-26
00:14:51.122,00:14:54.192,I would get the neighbor to make a wooden coffin for you.,2018-12-26
00:14:54.225,00:14:57.596,"We would put you in the coffin and carry you on our shoulders,",2018-12-26
00:14:57.629,00:14:59.631,to the grave which someone had dug themselves.,2018-12-26
00:14:59.664,00:15:01.266,-Right. -It would have been,2018-12-26
00:15:01.299,00:15:03.669,an entirely self-sufficient process.,2018-12-26
00:15:03.702,00:15:07.039,But what happened around the turn of the 20th century,2018-12-26
00:15:07.072,00:15:09.441,is really three big things in my mind.,2018-12-26
00:15:09.474,00:15:11.977,"One, you had the rise of hospitals.",2018-12-26
00:15:12.010,00:15:14.046,So people were no longer dying at home.,2018-12-26
00:15:14.079,00:15:15.948,"You had the rise of funeral homes,",2018-12-26
00:15:15.981,00:15:19.318,which means that we are now outsourcing our death.,2018-12-26
00:15:19.351,00:15:21.286,The third one is slaughterhouses.,2018-12-26
00:15:21.319,00:15:24.356,"So all of a sudden, all food production",2018-12-26
00:15:24.389,00:15:27.492,and the killing of animals is also hidden as well.,2018-12-26
00:15:27.525,00:15:30.162,"And we live in our suburban houses,",2018-12-26
00:15:30.195,00:15:32.130,where all those things are outsourced.,2018-12-26
00:15:32.163,00:15:36.234,And it's just these layers and layers of denial around death.,2018-12-26
00:15:36.267,00:15:40.672,But what does it mean to accept death?,2018-12-26
00:15:40.705,00:15:44.209,I don't think that you ever truly accept death.,2018-12-26
00:15:44.242,00:15:48.180,But I believe that the movement toward accepting death,2018-12-26
00:15:48.213,00:15:51.116,involves really true self-awareness,2018-12-26
00:15:51.149,00:15:55.087,about where you're hiding your fears of death.,2018-12-26
00:15:55.120,00:15:58.991,That's where real awareness and acceptance can come from.,2018-12-26
00:15:59.024,00:16:01.193,"For me, the thing that's just such a bummer about death",2018-12-26
00:16:01.226,00:16:02.494,is that I just am done.,2018-12-26
00:16:02.527,00:16:04.696,I don't get to continue learning things,2018-12-26
00:16:04.729,00:16:07.099,and seeing what happens.,2018-12-26
00:16:07.132,00:16:10.068,And I'm just not part of Earth anymore.,2018-12-26
00:16:10.101,00:16:13.305,"Isn't death kind of what gives you that passion,",2018-12-26
00:16:13.338,00:16:14.639,when you think about it?,2018-12-26
00:16:14.672,00:16:16.608,"Like, I love learning, I love ideas.",2018-12-26
00:16:16.641,00:16:19.578,"If you didn't have an end point, are you going to come in here",2018-12-26
00:16:19.611,00:16:23.181,with all these cameras and do the huge amount of legwork,2018-12-26
00:16:23.214,00:16:26.051,-that creating a show requires? -No.,2018-12-26
00:16:26.084,00:16:28.387,"No. Right. Because you're like, ""I don't know, maybe I'll do it",2018-12-26
00:16:28.420,00:16:30.455,"200 years from now.""",2018-12-26
00:16:30.488,00:16:33.258,"Whereas right now, you're taking in information left and right,",2018-12-26
00:16:33.291,00:16:34.559,because you want to produce content.,2018-12-26
00:16:34.592,00:16:37.029,You want to produce exciting things,2018-12-26
00:16:37.062,00:16:38.597,and share with other people...,2018-12-26
00:16:38.630,00:16:41.033,-Because this is my one chance. -This is your one chance.,2018-12-26
00:16:41.066,00:16:45.170,The passion and the realness to life comes from an ending.,2018-12-26
00:16:45.203,00:16:48.073,That's the great gift that death gives us.,2018-12-26
00:16:48.106,00:16:51.243,What's an unhealthy relationship to have to your own mortality?,2018-12-26
00:16:51.276,00:16:53.412,"The pursuit of immortality,",2018-12-26
00:16:53.445,00:16:55.814,"and the pursuit of, ""I will stay alive",2018-12-26
00:16:55.847,00:16:58.683,"until I can upload my brain into the cloud.""",2018-12-26
00:16:58.716,00:17:00.185,That worries me.,2018-12-26
00:17:00.218,00:17:01.787,The idea that everyone is just allowed,2018-12-26
00:17:01.820,00:17:04.489,to live forever from here on out,2018-12-26
00:17:04.522,00:17:06.691,is not environmentally sensible.,2018-12-26
00:17:06.724,00:17:10.696,"It's not-- You know, it's just not a sensible position to take.",2018-12-26
00:17:14.432,00:17:16.301,[narrator] <i> We are seeing the dawn</i>,2018-12-26
00:17:16.334,00:17:19.337,<i> of a new era  of possibilities unfold</i>,2018-12-26
