Date,WPM
2011-08-02,299.29115253347356
2011-08-02,124.74012474011877
2011-08-02,203.07692307692307
2011-08-02,171.5919923736928
2011-08-02,199.33554817275706
2011-08-02,180.55555555555586
2011-08-02,74.07407407407386
2011-08-02,216.2162162162163
2011-08-02,123.10848935624516
2011-08-02,179.58695001496514
2011-08-02,118.81188118811878
2011-08-02,230.7692307692304
2011-08-02,202.5161092359628
2011-08-02,180.40591330493547
2011-08-02,162.65060240963888
2011-08-02,233.82696804364832
2011-08-02,101.6949152542367
2011-08-02,162.4255549539795
2011-08-02,210.11162179907998
2011-08-02,241.41132776230307
2011-08-02,285.9866539561469
2011-08-02,191.8604651162792
2011-08-02,156.02427044206948
2011-08-02,182.82548476454224
2011-08-02,246.64291586736087
2011-08-02,246.16713452817964
2011-08-02,230.82841754295967
2011-08-02,180.49902672093492
2011-08-02,187.49999999999568
2011-08-02,195.8456973293766
2011-08-02,166.66666666666765
2011-08-02,195.7053547159553
2011-08-02,97.82608695652155
2011-08-02,180.85908063300704
2011-08-02,199.45602901178447
2011-08-02,174.14248021108344
2011-08-02,194.542015671439
2011-08-02,236.8421052631572
2011-08-02,164.3835616438315
2011-08-02,274.2857142857143
2011-08-02,101.6949152542416
2011-08-02,119.65811965811804
2011-08-02,260.8695652173937
2011-08-02,64.99368116988641
2011-08-02,299.99999999999574
2011-08-02,127.65957446808542
2011-08-02,268.1564245810068
2011-08-02,78.94736842105357
2011-08-02,261.5012106537497
2011-08-02,158.35312747426815
2011-08-02,144.0
2011-08-02,150.79586707623736
2011-08-02,230.17902813299085
2011-08-02,189.47368421052576
2011-08-02,114.89361702127687
2011-08-02,175.32029669588624
2011-08-02,240.0
2011-08-02,284.78196380896037
2011-08-02,238.80597014925482
2011-08-02,173.07692307691966
2011-08-02,130.43478260869608
2011-08-02,194.4444444444473
2011-08-17,174.48200654307527
2011-08-17,137.7500819940964
2011-08-17,181.36020151133505
2011-08-17,249.99999999999991
2011-08-17,300.94043887147336
2011-08-17,207.8693392724573
2011-08-17,208.86075949367088
2011-08-17,206.30372492836688
2011-08-17,118.81188118811885
2011-08-17,98.09264305177108
2011-08-17,185.18518518518547
2011-08-17,308.11365970558035
2011-08-17,227.27272727272722
2011-08-17,161.36919315403435
2011-08-17,196.72131147540964
2011-08-17,174.24975798644743
2011-08-17,97.53454348415057
2011-08-17,152.97450424929173
2011-08-17,178.9102737869341
2011-08-17,141.17647058823505
2011-08-17,172.77486910994796
2011-08-17,272.6033621081335
2011-08-17,149.99999999999963
2011-08-17,216.494845360825
2011-08-17,196.72131147541003
2011-08-17,213.69863013698597
2011-08-17,195.1219512195123
2011-08-17,235.56581986143195
2011-08-17,191.4893617021274
2011-08-17,177.2151898734179
2011-08-17,158.7301587301587
2011-08-17,141.21800529567517
2011-08-17,212.21864951768492
2011-08-17,238.21339950372203
2011-08-17,277.7777777777782
2011-08-17,274.9928387281581
2011-08-17,123.20328542094434
2011-08-17,159.15119363395243
2011-08-17,201.6241949033885
2011-08-17,79.20792079207918
2011-08-17,153.40909090909045
2011-08-17,205.47945205479473
2011-08-17,193.03890026323583
2011-08-17,199.3957703927491
2011-08-17,165.59337626494963
2011-08-17,198.01980198019794
2011-08-17,163.26530612244807
2011-08-17,149.06832298136652
2011-08-17,139.9416909621
2011-08-17,199.99999999999932
2011-08-17,160.47071409467753
2011-08-17,222.15892908003445
2011-08-17,198.2577350555718
2011-08-17,166.6666666666669
2011-08-17,105.54089709762528
2011-08-17,116.27906976744258
2011-08-17,120.0
2011-08-17,189.47368421052718
2011-08-17,230.82841754295967
2011-08-17,145.1612903225807
2011-08-17,216.6064981949459
2011-08-17,169.25246826516144
2011-08-17,128.87828162291177
2011-08-17,142.4332344213648
2011-08-17,135.33834586466133
2011-08-17,194.89559164733168
2011-08-17,321.14183764496534
2011-08-17,205.01138952163942
2011-08-17,104.65116279069774
2011-08-17,92.87925696594456
2011-08-17,155.3784860557766
2011-08-17,157.48031496062984
2011-08-17,196.893458761759
2011-08-17,80.0
2011-08-17,181.318681318682
2011-08-17,237.62376237623755
2011-08-17,89.28571428571468
2011-08-17,188.087774294671
2011-08-17,182.87614297589172
2011-08-17,171.87052420509954
2011-08-17,167.18266253869876
2011-08-17,138.7283236994228
2011-08-17,153.48837209302286
2011-08-17,254.90196078431353
2011-08-17,185.7142857142862
2011-08-17,231.4540059347178
2011-08-17,195.22776572668056
2011-08-17,53.571428571428356
2011-08-17,50.84745762711835
2011-08-17,57.747834456208594
2011-08-17,142.8571428571471
2011-08-17,26.31578947368387
2011-08-17,228.5714285714261
2011-08-17,236.84210526316073
2011-08-17,110.42944785275913
2011-08-17,116.88311688311748
2011-08-17,185.9154929577459
2011-08-17,299.12023460410836
2011-08-17,154.72779369627466
2011-08-17,137.14285714285714
2011-08-24,211.76470588235293
2011-08-24,130.79019073569484
2011-08-24,298.9722827779507
2011-08-24,165.2892561983473
2011-08-24,198.19819819819818
2011-08-24,216.29416005767837
2011-08-24,298.5074626865676
2011-08-24,101.95412064570937
2011-08-24,80.0
2011-08-24,182.9268292682928
2011-08-24,193.54838709677412
2011-08-24,190.4761904761903
2011-08-24,162.16216216216222
2011-08-24,240.0
2011-08-24,220.8588957055221
2011-08-24,283.1858407079646
2011-08-24,109.58904109589052
2011-08-24,157.51789976133634
2011-08-24,82.87292817679564
2011-08-24,146.3414634146341
2011-08-24,196.72131147541003
2011-08-24,169.27899686520388
2011-08-24,217.39130434782606
2011-08-24,106.19469026548715
2011-08-24,195.34883720930182
2011-08-24,117.64705882353151
2011-08-24,167.13091922005555
2011-08-24,345.76271186440647
2011-08-24,78.94736842105357
2011-08-24,163.14199395770382
2011-08-24,229.72972972972983
2011-08-24,180.0
2011-08-24,146.73913043478234
2011-08-24,154.63917525773212
2011-08-24,149.32126696832572
2011-08-24,188.087774294671
2011-08-24,249.99999999999977
2011-08-24,198.79892317249917
2011-08-24,206.2446290461186
2011-08-24,169.04809820889537
2011-08-24,196.72131147540543
2011-08-24,173.86264850767927
2011-08-24,247.933884297521
2011-08-24,196.7213114754146
2011-08-24,230.2158273381286
2011-08-24,230.7692307692262
2011-08-24,240.0
2011-08-24,205.88235294117726
2011-08-24,117.64705882352932
2011-08-24,153.40909090909045
2011-08-24,126.31578947368573
2011-08-24,142.85714285714388
2011-08-24,126.76056338028026
2011-08-24,305.0847457627101
2011-08-24,258.6206896551732
2011-08-24,121.73913043478302
2011-08-24,146.34146341463367
2011-09-03,173.55371900826447
2011-09-03,182.79569892473117
2011-09-03,166.66666666666694
2011-09-03,229.8850574712643
2011-09-03,267.85714285714283
2011-09-03,143.71257485029935
2011-09-03,168.0
2011-09-03,132.11701793016664
2011-09-03,276.4976958525344
2011-09-03,98.52216748768478
2011-09-03,133.66336633663371
2011-09-03,138.15789473684214
2011-09-03,211.53846153846172
2011-09-03,220.3023758099351
2011-09-03,249.99999999999997
2011-09-03,159.42028985507244
2011-09-03,130.43478260869608
2011-09-03,233.35621139327372
2011-09-03,211.7647058823526
2011-09-03,80.51889957503907
2011-09-03,219.51219512195306
2011-09-03,169.23076923076897
2011-09-03,204.5454545454545
2011-09-03,215.68186924286638
2011-09-03,154.58937198067613
2011-09-03,138.15789473684248
2011-09-03,105.8823529411763
2011-09-03,205.88235294117726
2011-09-03,236.84210526315778
2011-09-03,177.7777777777776
2011-09-03,198.97959183673458
2011-09-03,141.8918918918922
2011-09-03,217.52265861027175
2011-09-03,98.6842105263156
2011-09-03,185.24235875270122
2011-09-03,118.42105263157926
2011-09-03,195.6521739130431
2011-09-03,213.38075127806204
2011-09-03,122.44897959183683
2011-09-03,144.57831325301234
2011-09-03,132.35294117647064
2011-09-03,160.0
2011-09-03,140.39192746417035
2011-09-03,135.84905660377402
2011-09-03,148.51485148514777
2011-09-03,319.52662721893535
2011-09-03,109.09090909090895
2011-09-03,202.7027027027028
2011-09-03,120.0
2011-09-03,165.3543307086601
2011-09-03,186.7704280155647
2011-09-03,235.29411764705776
2011-09-03,159.5744680851068
2011-09-03,161.29032258064396
2011-09-03,170.73170731707458
2011-09-03,301.43868463119304
2011-09-03,243.65482233502553
2011-09-03,169.66580976863813
2011-09-03,101.69491525423751
2011-09-03,181.20805369127407
2011-09-03,186.39328984156606
2011-09-03,140.6249999999999
2011-09-03,168.42105263157845
2011-09-03,277.4566473988433
2011-09-03,221.8309859154938
2011-09-03,51.76876617773979
2011-09-03,183.2061068702287
2011-09-03,174.1935483870971
2011-09-03,265.82278481012605
2011-09-03,192.1708185053379
2011-09-03,126.88821752265906
2011-09-03,186.20689655172194
2011-09-03,178.57142857142784
2011-09-03,250.0000000000024
2011-09-03,218.41541755888576
2011-09-03,173.91304347826144
2011-09-03,187.49999999999983
2011-09-03,123.17799219872765
2011-09-03,125.65445026178033
2011-09-03,153.19148936170066
2011-09-03,223.14049586776713
2011-09-03,127.65957446808541
2011-09-03,173.9550616090839
2011-09-03,166.12377850162903
2011-09-03,157.57575757575793
2011-09-03,64.28571428571402
2011-09-03,152.67175572519426
2011-09-03,187.50000000000398
2011-09-03,140.62499999999676
2011-09-12,218.281036834925
2011-09-12,120.0
2011-09-12,282.60869565217394
2011-09-12,320.39871840512626
2011-09-12,164.56390565002746
2011-09-12,172.2900215362527
2011-09-12,184.7290640394088
2011-09-12,116.58031088082899
2011-09-12,179.10447761194038
2011-09-12,186.2630966239815
2011-09-12,191.38755980861242
2011-09-12,197.6935749588137
2011-09-12,146.26218851570962
2011-09-12,105.18407212622083
2011-09-12,136.14262560777985
2011-09-12,206.71834625322973
2011-09-12,99.37888198757767
2011-09-12,140.449438202247
2011-09-12,246.10336341263377
2011-09-12,270.0
2011-09-12,148.88337468982613
2011-09-12,167.46411483253618
2011-09-12,92.28740936058006
2011-09-12,240.0
2011-09-12,213.82751247327175
2011-09-12,242.2611036339159
2011-09-12,178.86717456111347
2011-09-12,198.7695220066257
2011-09-12,188.4253028263796
2011-09-12,237.6237623762364
2011-09-12,118.34319526627269
2011-09-12,160.26711185308824
2011-09-12,114.8691767708998
2011-09-12,106.92010692010679
2011-09-12,170.02518891687646
2011-09-12,202.08824520040457
2011-09-12,244.39918533604907
2011-09-12,173.72421281216037
2011-09-12,193.37825959566382
2011-09-12,217.3038229376258
2011-09-12,86.97452888796839
2011-09-12,76.0070939954398
2011-09-12,127.20848056537046
2011-09-12,125.04341785342173
2011-09-12,204.02380277699086
2011-09-12,70.47768206734528
2011-09-12,247.70642201834787
2011-09-12,211.2676056338047
2011-09-12,126.4822134387356
2011-09-12,231.66023166023234
2011-09-12,181.3373630525109
2011-09-12,106.40993159361534
2011-09-12,158.67019267094878
2011-09-12,163.78525932666074
2011-09-12,209.5459837019792
2011-09-12,192.02793133546632
2011-09-12,186.07856650585887
2011-09-12,93.38521400778234
2011-09-12,120.0
2011-09-12,240.13722126929542
2011-09-12,225.14071294559167
2011-09-12,150.0
2011-09-12,224.9297094657924
2011-09-12,222.2222222222216
2011-09-12,265.3061224489798
2011-09-12,189.6483603318842
2011-09-12,137.45704467353923
2011-09-12,217.98365122615823
2011-09-12,148.84979702300416
2011-09-12,176.47058823529528
2011-09-12,180.45112781954913
2011-09-12,149.13007456503632
2011-09-12,138.92104653855097
2011-09-12,139.11891354753203
2011-09-12,210.2425876010777
2011-09-12,189.6483603318842
2011-09-12,204.37956204379634
2011-09-12,230.76923076923043
2011-09-12,177.75383786695426
2011-09-12,154.0216771249287
2011-09-12,144.57831325301234
2011-09-12,302.7522935779807
2011-09-12,242.4242424242437
2011-09-12,214.2857142857134
2011-09-12,180.0
2011-09-12,125.87412587412528
2011-09-20,197.15224534501644
2011-09-20,224.62012772517065
2011-09-20,264.0
2011-09-20,233.16062176165806
2011-09-20,230.76923076923086
2011-09-20,117.64705882352904
2011-09-20,218.48739495798318
2011-09-20,162.16216216216213
2011-09-20,166.70876483960598
2011-09-20,132.7140013271401
2011-09-20,203.12499999999983
2011-09-20,179.88552739166002
2011-09-20,232.49806251614555
2011-09-20,163.63636363636343
2011-09-20,228.08267997148988
2011-09-20,121.43290831815415
2011-09-20,188.57142857142856
2011-09-20,152.28426395939096
2011-09-20,164.18364244451192
2011-09-20,145.5957291919439
2011-09-20,168.5866816521489
2011-09-20,159.42028985507244
2011-09-20,177.4622892635315
2011-09-20,232.6869806094183
2011-09-20,136.36363636363708
2011-09-20,181.31868131868129
2011-09-20,176.47058823529446
2011-09-20,159.76331360946767
2011-09-20,160.2373887240354
2011-09-20,185.39325842696692
2011-09-20,161.07382550335524
2011-09-20,227.02702702702774
2011-09-20,136.01586851799337
2011-09-20,163.17991631799205
2011-09-20,176.4705882352948
2011-09-20,75.47169811320738
2011-09-20,105.57184750733104
2011-09-20,203.70370370370492
2011-09-20,245.90163934426252
2011-09-20,258.3423035522061
2011-09-20,207.5471698113203
2011-09-20,220.8588957055221
2011-09-20,158.82352941176578
2011-09-20,176.47058823529397
2011-09-20,167.83216783216704
2011-09-20,126.12612612612672
2011-09-20,179.8365122615796
2011-09-20,172.4137931034488
2011-09-20,142.51781472684058
2011-09-20,134.61538461538441
2011-09-20,203.70370370370313
2011-09-20,175.4385964912287
2011-09-20,202.95983086680806
2011-09-20,189.8734177215192
2011-09-20,81.54389779831472
2011-09-20,120.30936694356869
2011-09-20,134.61538461538441
2011-09-20,118.42105263157926
2011-09-20,184.04907975460173
2011-09-20,137.05583756345186
2011-09-20,132.84132841328375
2011-09-20,161.72506738544482
2011-09-20,225.6345973049199
2011-09-20,222.85714285714286
2011-09-20,161.7250673854444
2011-09-20,286.43216080402084
2011-09-20,219.51219512195306
2011-09-20,118.42105263157815
2011-10-10,175.56693489392833
2011-10-10,142.08389715832203
2011-10-10,29.98500749625188
2011-10-10,212.46458923512753
2011-10-10,176.52250661959397
2011-10-10,58.055152394775035
2011-10-10,207.13463751438442
2011-10-10,67.91171477079799
2011-10-10,134.80392156862743
2011-10-10,192.58202567760327
2011-10-10,291.45077720207314
2011-10-10,221.1573903427939
2011-10-10,159.6216375997634
2011-10-10,235.29411764705907
2011-10-10,165.35433070866148
2011-10-10,193.6376210235128
2011-10-10,210.28037383177573
2011-10-10,154.86725663716797
2011-10-10,136.08528010886826
2011-10-10,151.4386673397273
2011-10-10,236.30504833512418
2011-10-10,205.68070519098907
2011-10-10,159.256801592568
2011-10-10,235.13139695712346
2011-10-10,108.49909584086774
2011-10-10,101.55148095909728
2011-10-10,174.35524881946964
2011-10-10,172.4550898203594
2011-10-10,207.65736534717695
2011-10-10,192.6163723916533
2011-10-10,278.61620617599334
2011-10-10,158.0838323353289
2011-10-10,145.21984671238408
2011-10-10,154.8886737657314
2011-10-10,159.64523281596433
2011-10-10,192.20501868659858
2011-10-10,295.35864978903015
2011-10-10,217.68707482993216
2011-10-10,292.025458629726
2011-10-10,195.67150904239523
2011-10-10,279.55736750145854
2011-10-10,245.00907441016247
2011-10-10,128.61736334405114
2011-10-10,132.3407775020685
2011-10-10,210.06564551422352
2011-10-10,155.88914549653586
2011-10-10,185.04240555127123
2011-10-10,252.59067357513004
2011-10-10,180.99547511312306
2011-10-10,161.79775280898713
2011-10-10,237.37491272981165
2011-10-10,218.73860736420016
2011-10-10,200.2085505735146
2011-10-10,155.10555794916
2011-10-10,112.09715086408193
2011-10-10,117.64705882352888
2011-10-10,137.33905579399234
2011-10-10,265.4867256637151
2011-10-10,248.70466321243435
2011-10-10,219.60146400975978
2011-10-10,159.65939329430626
2011-10-10,266.07538802660804
2011-10-10,186.25277161862564
2011-10-10,119.2295933965148
2011-10-10,179.88007994670247
2011-10-10,176.29774730656206
2011-10-10,322.58064516128945
2011-10-10,168.77637130801608
2011-10-10,133.03769401330402
2011-10-10,173.6613603473221
2011-10-10,78.12499999999993
2011-10-10,166.1027376191953
2011-10-10,234.3749999999998
2011-10-10,177.9935275080907
2011-10-10,213.0406714009029
2011-10-10,137.33905579399124
2011-10-10,94.88666315234624
2011-10-10,76.69365146996138
2011-10-10,125.72759022118697
2011-10-15,180.324584251653
2011-10-15,154.28571428571428
2011-10-15,134.64235624123424
2011-10-15,159.37500000000003
2011-10-15,136.58536585365857
2011-10-15,138.46153846153845
2011-10-15,177.86561264822126
2011-10-15,154.28571428571428
2011-10-15,103.44827586206885
2011-10-15,150.0
2011-10-15,135.33834586466185
2011-10-15,126.82926829268281
2011-10-15,107.83055198973034
2011-10-15,114.79591836734687
2011-10-15,144.0823327615781
2011-10-15,197.1830985915497
2011-10-15,50.420168067226385
2011-10-15,225.3521126760568
2011-10-15,160.49382716049385
2011-10-15,154.0785498489425
2011-10-15,184.44846292947554
2011-10-15,178.2178217821783
2011-10-15,91.13924050632937
2011-10-15,194.656488549618
2011-10-15,133.7295690936109
2011-10-15,175.82417582417557
2011-10-15,185.95041322314037
2011-10-15,187.49999999999983
2011-10-15,189.18918918918928
2011-10-15,178.7234042553185
2011-10-15,201.79372197309382
2011-10-15,115.38461538461581
2011-10-15,148.93617021276557
2011-10-15,149.77973568281996
2011-10-15,210.9374999999998
2011-10-15,212.76595744680793
2011-10-15,162.16216216216196
2011-10-15,219.82758620689722
2011-10-15,150.0
2011-10-15,215.1898734177211
2011-10-15,161.3924050632913
2011-10-15,129.17115177610304
2011-10-15,198.92884468247937
2011-10-15,158.41584158415836
2011-10-15,214.71172962226635
2011-10-15,169.8113207547166
2011-10-15,194.65648854961904
2011-10-15,99.99999999999858
2011-10-15,272.7272727272741
2011-10-15,219.82758620689586
2011-10-15,227.27272727272845
2011-10-15,206.89655172413347
2011-10-15,145.16129032257956
2011-10-15,113.92405063291255
2011-10-23,228.45275181723778
2011-10-23,150.99519560741248
2011-10-23,288.73917228103954
2011-10-23,280.9646452821353
2011-10-23,164.60905349794257
2011-10-23,222.1589290800341
2011-10-23,168.53932584269668
2011-10-23,192.56485691361323
2011-10-23,162.65060240963854
2011-10-23,224.22921208346318
2011-10-23,197.36842105263165
2011-10-23,193.103448275862
2011-10-23,95.23809523809486
2011-10-23,118.6440677966102
2011-10-23,201.28087831656015
2011-10-23,123.96694214876025
2011-10-23,156.52173913043498
2011-10-23,182.32044198895042
2011-10-23,124.6290801186942
2011-10-23,129.18660287081318
2011-10-23,139.53488372093034
2011-10-23,207.7393075356411
2011-10-23,95.23809523809592
2011-10-23,194.8051948051949
2011-10-23,205.3789731051343
2011-10-23,182.60869565217413
2011-10-23,152.2198731501056
2011-10-23,204.29878697595242
2011-10-23,251.32644512705926
2011-10-23,117.26384364820872
2011-10-23,171.96904557179687
2011-10-23,154.42486636309636
2011-10-23,241.93548387096877
2011-10-23,247.78761061946898
2011-10-23,102.56410256410241
2011-10-23,210.52631578947393
2011-10-23,232.1428571428572
2011-10-23,276.9230769230745
2011-10-23,326.08695652174356
2011-10-23,155.1724137931001
2011-10-23,152.54237288135872
2011-10-29,138.72832369942196
2011-10-29,145.63106796116503
2011-10-29,110.0
2011-10-29,170.38539553752543
2011-10-29,173.46053772766697
2011-10-29,204.08163265306123
2011-10-29,154.50643776824032
2011-10-29,201.03092783505159
2011-10-29,147.5409836065573
2011-10-29,147.7272727272727
2011-10-29,162.83924843423802
2011-10-29,118.42105263157889
2011-10-29,197.80219780219778
2011-10-29,98.96907216494857
2011-10-29,183.45323741007186
2011-10-29,239.13043478260826
2011-10-29,184.3003412969288
2011-10-29,167.83216783216787
2011-10-29,108.30324909747308
2011-10-29,176.10062893081775
2011-10-29,147.91987673343584
2011-10-29,157.8947368421052
2011-10-29,165.82914572864365
2011-10-29,204.25531914893605
2011-10-29,126.05042016806746
2011-10-29,219.51219512195075
2011-10-29,169.41176470588235
2011-10-29,274.50980392156845
2011-10-29,218.884120171674
2011-10-29,128.75536480686705
2011-10-29,128.57142857142892
2011-10-29,126.11665790856536
2011-10-29,174.4186046511629
2011-10-29,134.50904199671194
2011-10-29,167.70186335403733
2011-10-29,217.0212765957439
2011-10-29,184.04907975460173
2011-10-29,159.01060070671386
2011-10-29,118.30985915492968
2011-10-29,101.8867924528305
2011-10-29,174.75728155339786
2011-10-29,169.71713810316086
2011-10-29,273.34851936218763
2011-10-29,149.20071047957384
2011-10-29,123.89380530973449
2011-10-29,167.33067729083632
2011-10-29,228.07017543859732
2011-10-29,147.13610089332624
2011-10-29,128.02275960170695
2011-10-29,393.93939393939036
2011-10-29,153.84615384615503
2011-10-29,224.99999999999946
2011-10-29,290.3225806451591
2011-10-29,126.7605633802828
2011-11-05,169.91150442477877
2011-11-05,193.13304721030036
2011-11-05,178.32167832167832
2011-11-05,170.04048582995958
2011-11-05,187.50000000000009
2011-11-05,207.73930753564153
2011-11-05,201.4549524342473
2011-11-05,223.25581395348854
2011-11-05,158.9403973509934
2011-11-05,212.59842519685017
2011-11-05,189.3864667587297
2011-11-05,152.91119388355227
2011-11-05,203.12499999999983
2011-11-05,197.16574245224894
2011-11-05,203.1602708803615
2011-11-05,201.9402098594337
2011-11-05,193.97858153162264
2011-11-05,189.34911242603525
2011-11-05,170.42226850975175
2011-11-05,135.0699469368067
2011-11-05,206.75396278428764
2011-11-05,141.06583072100292
2011-11-05,149.50166112956822
2011-11-05,168.6746987951806
2011-11-05,138.79003558718884
2011-11-05,115.38461538461502
2011-11-05,206.89655172413796
2011-11-05,156.9767441860466
2011-11-05,155.44041450777146
2011-11-05,219.51219512195178
2011-11-05,161.5798922800712
2011-11-05,177.3399014778324
2011-11-05,197.3684210526312
2011-11-05,206.00858369098728
2011-11-05,179.48717948717922
2011-11-05,231.2925170068029
2011-11-05,229.213483146068
2011-11-05,117.1874999999999
2011-11-05,159.69581749049456
2011-11-05,107.14285714285717
2011-11-05,166.05166051660467
2011-11-05,167.48768472906394
2011-11-05,170.45454545454635
2011-11-05,237.99582463465592
2011-11-05,163.63636363636365
2011-11-05,149.712092130518
2011-11-05,225.1655629139072
2011-11-05,214.285714285715
2011-11-05,193.91634980988627
2011-11-05,209.7902097902088
2011-11-05,298.4293193717283
2011-11-05,121.21212121212184
2011-11-05,155.84415584415504
2011-11-05,225.16556291390864
2011-11-05,227.09163346613627
2011-11-05,171.97452229299282
2011-11-05,173.2851985559578
2011-11-05,193.96551724137748
2011-11-05,176.1006289308183
2011-11-05,180.79096045197733
2011-11-05,234.71882640586617
2011-11-05,230.76923076923325
2011-11-05,226.66666666666669
2011-11-05,198.01980198019606
2011-11-05,177.86561264822126
2011-11-05,154.63917525773212
2011-11-05,183.90804597701054
2011-11-05,223.77622377622566
2011-11-05,169.0140845070411
2011-11-05,241.70616113744242
2011-11-05,158.53658536585314
2011-11-05,137.66730401529588
2011-11-05,239.49579831932817
2011-11-05,202.24719101123648
2011-11-05,145.16129032258092
2011-11-05,193.54838709677276
2011-11-05,125.00000000000266
2011-11-05,180.0
2011-11-12,129.65964343598057
2011-11-12,105.21042084168337
2011-11-12,184.12976764576942
2011-11-12,138.96931094383322
2011-11-12,182.4401368301026
2011-11-12,131.78913738019173
2011-11-12,147.2754050073637
2011-11-12,243.84736960939253
2011-11-12,138.5681293302541
2011-11-12,154.48603683897804
2011-11-12,139.63230160577154
2011-11-12,227.16516800757222
2011-11-12,184.61538461538436
2011-11-12,53.20721253325458
2011-11-12,137.9944802207912
2011-11-12,190.30357951970993
2011-11-12,123.67946405565553
2011-11-12,97.08737864077675
2011-11-12,210.97046413502153
2011-11-12,185.1851851851854
2011-11-12,211.1746590409148
2011-11-12,220.02820874471075
2011-11-12,127.05134992059288
2011-11-12,241.9354838709681
2011-11-12,266.01640434493487
2011-11-12,120.04801920768261
2011-11-12,188.97637795275648
2011-11-12,202.2926500337149
2011-11-12,141.73228346456736
2011-11-12,133.85387618516458
2011-11-12,171.2450945415619
2011-11-12,208.0554814617234
2011-11-12,128.42465753424668
2011-11-12,173.13241423533185
2011-11-12,202.09580838323376
2011-11-12,227.2010097822649
2011-11-12,179.71758664955155
2011-11-12,138.5681293302541
2011-11-12,165.5933762649489
2011-11-12,185.24871355060085
2011-11-12,116.93626973299551
2011-11-12,190.96117122851598
2011-11-12,187.08240534521354
2011-11-12,156.54648956356706
2011-11-12,227.80373831775657
2011-11-12,269.8650674662662
